"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"preise","tom hat zahlreiche preise gewonnen.","tom hat zahlreiche {{1::preise}} gewonnen.","tom has won numerous prizes.","First 2 letters: pr...","107","0.48126903553299494",""
"drei","tom tat das drei mal.","tom tat das {{1::drei}} mal.","tom did that three times.","First 1 letter: d...","2598","0.42023820867079564",""
"meines","tom lachte ob meines vorschlags.","tom lachte ob {{1::meines}} vorschlags.","tom laughed at my suggestion.","First 2 letters: me...","406","0.48526315789473684",""
"mobiltelefon","tom klappte sein mobiltelefon auf.","tom klappte sein {{1::mobiltelefon}} auf.","tom flipped his phone open.","First 3 letters: mob...","100","0.4812468827930174",""
"dürfte","tom dürfte es hier gefallen.","tom {{1::dürfte}} es hier gefallen.","tom should like it here.","First 2 letters: dü...","99","0.44124378109452733",""
"erwarten","wir erwarten, dass tom teilnimmt.","wir {{1::erwarten}}, dass tom teilnimmt.","we expect tom to participate.","First 2 letters: er...","214","0.4417421602787456",""
"bewegen","wir sollten tom dazu bewegen, dass er verschwindet.","wir sollten tom dazu {{1::bewegen}}, dass er verschwindet.","we should make tom leave.","First 2 letters: be...","104","0.5012594458438286",""
"mutter","tom brachte seine mutter zum weinen.","tom brachte seine {{1::mutter}} zum weinen.","tom made his mother cry.","First 2 letters: mu...","1569","0.5004672897196262",""
"mutter","tom machte seine mutter weinen.","tom machte seine {{1::mutter}} weinen.","tom made his mother cry.","First 2 letters: mu...","1569","0.48046728971962616",""
"irgendwelche","hatte tom irgendwelche vorschläge?","hatte tom {{1::irgendwelche}} vorschläge?","did tom have any suggestions?","First 3 letters: irg...","241","0.5019230769230769",""
"irgendwelche","hat tom irgendwelche geschenke bekommen?","hat tom {{1::irgendwelche}} geschenke bekommen?","did tom get any gifts?","First 3 letters: irg...","241","0.4819230769230769",""
"bloß","was hält tom bloß auf?","was hält tom {{1::bloß}} auf?","what can be keeping tom?","First 1 letter: b...","241","0.42192307692307696",""
"äpfel","wir haben tom ein paar äpfel gegeben.","wir haben tom ein paar {{1::äpfel}} gegeben.","we gave tom some apples.","First 2 letters: äp...","251","0.45914285714285713",""
"führerschein","meinen führerschein hat tom.","meinen {{1::führerschein}} hat tom.","tom has my driver's license.","First 3 letters: füh...","118","0.45130548302872064",""
"kennenlernen","wir wollen tom kennenlernen.","wir wollen tom {{1::kennenlernen}}.","we want to meet tom.","First 3 letters: ken...","116","0.4512987012987013",""
"freunden","tom bringt seinen freunden französisch bei.","tom bringt seinen {{1::freunden}} französisch bei.","tom teaches his friends french.","First 2 letters: fr...","289","0.5023584905660378",""
"schwestern","hat tom schwestern?","hat tom {{1::schwestern}}?","does tom have any sisters?","First 3 letters: sch...","167","0.4681636726546906",""
"tränen","tom konnte seine tränen nicht zurückhalten.","tom konnte seine {{1::tränen}} nicht zurückhalten.","tom couldn't keep from crying.","First 2 letters: tr...","175","0.5015337423312883",""
"komme","tom sagte, er komme wieder.","tom sagte, er {{1::komme}} wieder.","tom said he'd come back.","First 2 letters: ko...","726","0.48220264317180617",""
"wollten","wir wollten tom warnen.","wir {{1::wollten}} tom warnen.","we wanted to warn tom.","First 2 letters: wo...","270","0.45216450216450216",""
"drüben","„wo ist tom?“ – „er ist da drüben.“","„wo ist tom?“ – „er ist da {{1::drüben}}.“","where's tom? ""he's over there.""","First 2 letters: dr...","215","0.4417482517482517",""
"rücken","tom drehte sich auf den rücken.","tom drehte sich auf den {{1::rücken}}.","tom rolled on his back.","First 2 letters: rü...","203","0.43501118568232666",""
"mobiltelefon","tom rief auf seinem mobiltelefon die 112 an.","tom rief auf seinem {{1::mobiltelefon}} die 112 an.","tom called 911 from his cellphone.","First 3 letters: mob...","100","0.48696116850730314",""
"müssen","tom, wir müssen reden!","tom, wir {{1::müssen}} reden!","tom, we need to talk!","First 2 letters: mü...","2730","0.5002241147467503",""
"schätzen","wir können uns glücklich schätzen, dass wir tom haben.","wir können uns glücklich {{1::schätzen}}, dass wir tom haben.","we're fortunate to have tom.","First 2 letters: sc...","106","0.490154711673699",""
"seien","tom sagt, sie seien dort gewesen.","tom sagt, sie {{1::seien}} dort gewesen.","tom says you were there.","First 2 letters: se...","427","0.5067567567567568",""
"warst","tom sagt, daß du dort warst.","tom sagt, daß du dort {{1::warst}}.","tom says you were there.","First 2 letters: wa...","731","0.4354885057471264",""
"minuten","tom ist vor fünf minuten gegangen.","tom ist vor fünf {{1::minuten}} gegangen.","tom left five minutes ago.","First 2 letters: mi...","592","0.4720430107526882",""
"nachbarn","tom kennt seine nachbarn nicht.","tom kennt seine {{1::nachbarn}} nicht.","tom doesn't know his neighbors.","First 2 letters: na...","251","0.482",""
"englische","tom liest gerne englische literatur.","tom liest gerne {{1::englische}} literatur.","tom likes reading english literature.","First 3 letters: eng...","119","0.48130890052356023",""
"deutsch","tom bringt einwanderern deutsch bei.","tom bringt einwanderern {{1::deutsch}} bei.","tom teaches german to immigrants.","First 2 letters: de...","336","0.48303030303030303",""
"bitten","ich werde tom bitten zu warten.","ich werde tom {{1::bitten}} zu warten.","i'll ask tom to wait.","First 2 letters: bi...","315","0.5026881720430108",""
"versuche","ich versuche, tom zu erreichen.","ich {{1::versuche}}, tom zu erreichen.","i'm trying to reach tom.","First 2 letters: ve...","252","0.44200803212851403",""
"versuch","niemand machte einen versuch, tom zu helfen.","niemand machte einen {{1::versuch}}, tom zu helfen.","nobody tried to help tom.","First 2 letters: ve...","145","0.48711878009630816",""
"behandelt","tom behandelt mich sehr nett.","tom {{1::behandelt}} mich sehr nett.","tom treats me very nice.","First 3 letters: beh...","148","0.4414164305949009",""
