"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"hause","tom war zu hause.","tom war zu {{1::hause}}.","tom was home.","First 2 letters: ha...","2575","0.45024084778420037",""
"ausgegangen","tom war ausgegangen.","tom war {{1::ausgegangen}}.","tom was out.","First 3 letters: aus...","99","0.46791044776119406",""
"heiß","tom war heiß.","tom war {{1::heiß}}.","tom was hot.","First 1 letter: h...","335","0.40967871485943774",""
"glücklich","war tom glücklich?","war tom {{1::glücklich}}?","was tom happy?","First 3 letters: glü...","1113","0.4674809989142237",""
"letzter","tom war letzter.","tom war {{1::letzter}}.","tom was last.","First 2 letters: le...","312","0.4693121693121693",""
"klug","tom war klug.","tom war {{1::klug}}.","tom was clever.","First 1 letter: k...","177","0.4082098765432099",""
"blind","tom war blind.","tom war {{1::blind}}.","tom was blind.","First 2 letters: bl...","120","0.4679790026246719",""
"bist","tom, du bist ein ...!","tom, du {{1::bist}} ein ...!","tom you're an ...!","First 1 letter: b...","5397","0.440102082482646",""
"geht","tom geht zu fuß.","tom {{1::geht}} zu fuß.","tom will walk.","First 1 letter: g...","2446","0.3902568053415511",""
"laufen","tom wird laufen.","tom wird {{1::laufen}}.","tom will walk.","First 2 letters: la...","297","0.46911764705882353",""
"arbeiten","tom wird arbeiten.","tom wird {{1::arbeiten}}.","tom will work.","First 2 letters: ar...","840","0.4681329423264907",""
"erfolg","tom wird erfolg haben.","tom wird {{1::erfolg}} haben.","tom will succeed.","First 2 letters: er...","349","0.5032894736842105",""
"kämpfen","tom wird kämpfen.","tom wird {{1::kämpfen}}.","tom will fight.","First 2 letters: kä...","99","0.46791044776119406",""
"fahren","tom wird fahren.","tom wird {{1::fahren}}.","tom will drive.","First 2 letters: fa...","1131","0.467457805907173",""
"entscheiden","tom wird entscheiden.","tom wird {{1::entscheiden}}.","tom will decide.","First 3 letters: ent...","167","0.4681636726546906",""
"gewinnen","tom wird gewinnen.","tom wird {{1::gewinnen}}.","tom will win.","First 2 letters: ge...","431","0.4738095238095238",""
"warten","tom wird warten.","tom wird {{1::warten}}.","tom will wait.","First 2 letters: wa...","1349","0.46725490196078434",""
"versuchen","tom wird es versuchen.","tom wird es {{1::versuchen}}.","tom will try.","First 3 letters: ver...","563","0.4578125",""
"erzählen","tom wird erzählen.","tom wird {{1::erzählen}}.","tom will talk.","First 2 letters: er...","307","0.46924398625429553",""
"leiden","tom wird leiden.","tom wird {{1::leiden}}.","tom will suffer.","First 2 letters: le...","245","0.4686197916666667",""
"schon","tom kommt schon zurecht.","tom kommt {{1::schon}} zurecht.","tom will manage.","First 2 letters: sc...","5800","0.5000943218260705",""
"erinnern","tom wird sich erinnern.","tom wird sich {{1::erinnern}}.","tom will remember.","First 2 letters: er...","306","0.45256410256410257",""
"tanzen","tom wird tanzen.","tom wird {{1::tanzen}}.","tom will dance.","First 2 letters: ta...","312","0.4693121693121693",""
"sprechen","tom wird sprechen.","tom wird {{1::sprechen}}.","tom will speak.","First 2 letters: sp...","2223","0.46695668986852285",""
"beeilen","tom wird sich beeilen.","tom wird sich {{1::beeilen}}.","tom will hurry.","First 2 letters: be...","106","0.45126582278481014",""
"ändern","tom wird sich ändern.","tom wird sich {{1::ändern}}.","tom will change.","First 2 letters: än...","375","0.45396825396825397",""
"folgen","tom wird folgen.","tom wird {{1::folgen}}.","tom will follow.","First 2 letters: fo...","208","0.4683731513083049",""
"erklären","tom wird es erklären.","tom wird es {{1::erklären}}.","tom will explain.","First 2 letters: er...","354","0.4534013605442177",""
"entkommen","tom wird entkommen.","tom wird {{1::entkommen}}.","tom will escape.","First 3 letters: ent...","101","0.46791666666666665",""
"antworten","tom wird antworten.","tom wird {{1::antworten}}.","tom will respond.","First 3 letters: ant...","253","0.46868279569892474",""
"kommen","tom wird kommen.","tom wird {{1::kommen}}.","tom will come.","First 2 letters: ko...","2246","0.46695287158939136",""
"weinen","tom wird weinen.","tom wird {{1::weinen}}.","tom will cry.","First 2 letters: we...","326","0.4695238095238095",""
"schwimmen","tom wird schwimmen.","tom wird {{1::schwimmen}}.","tom will swim.","First 3 letters: sch...","794","0.46836158192090394",""
"entschuldigen","tom wird sich entschuldigen.","tom wird sich {{1::entschuldigen}}.","tom will apologize.","First 3 letters: ent...","348","0.45326797385620915",""
"kochen","tom wird kochen.","tom wird {{1::kochen}}.","tom will cook.","First 2 letters: ko...","314","0.46934046345811054",""
"geht","tom geht.","tom {{1::geht}}.","tom will go.","First 1 letter: g...","2446","0.4402568053415511",""
"leben","tom wird leben.","tom wird {{1::leben}}.","tom will live.","First 2 letters: le...","2530","0.4669128508124077",""
"anfangen","tom wird anfangen.","tom wird {{1::anfangen}}.","tom will start.","First 2 letters: an...","235","0.468546365914787",""
"fängt","tom fängt an.","tom {{1::fängt}} an.","tom will start.","First 2 letters: fä...","139","0.4680478821362799",""
"singen","wird tom singen?","wird tom {{1::singen}}?","will tom sing?","First 2 letters: si...","464","0.4801801801801802",""
"singen","tom wird singen.","tom wird {{1::singen}}.","tom will sing.","First 2 letters: si...","464","0.4801801801801802",""
"setzte","tom setzte sich mit mary in verbindung.","tom {{1::setzte}} sich mit mary in verbindung.","tom contacted mary.","First 2 letters: se...","302","0.4310839913854989",""
"mary","tom rief mary an.","tom rief {{1::mary}} an.","tom called mary.","First 1 letter: m...","2640","0.44023353573096685",""
"maria","tom hat maria enttäuscht.","tom hat {{1::maria}} enttäuscht.","tom disappointed mary.","First 2 letters: ma...","14747","0.5000350926445817",""
"vermisst","tom vermisst mary.","tom {{1::vermisst}} mary.","tom misses mary.","First 2 letters: ve...","170","0.4681772406847935",""
