"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"worüber","tom hat nichts, worüber er sich beklagen kann.","tom hat nichts, {{1::worüber}} er sich beklagen kann.","tom has nothing to complain about.","First 2 letters: wo...","162","0.47647492625368737",""
"wärest","tom sagte mir, du wärest verstimmt.","tom sagte mir, du {{1::wärest}} verstimmt.","tom told me you were upset.","First 2 letters: wä...","125","0.4679964539007092",""
"wären","tom sagte mir, sie wären verstimmt.","tom sagte mir, sie {{1::wären}} verstimmt.","tom told me you were upset.","First 2 letters: wä...","215","0.46841491841491845",""
"irgend","tom gibt nie irgend jemandem etwas.","tom gibt nie {{1::irgend}} jemandem etwas.","tom never gives anything to anybody.","First 2 letters: ir...","109","0.5012755102040816",""
"mindestens","tom hat mindestens drei kinder.","tom hat {{1::mindestens}} drei kinder.","tom has at least three children.","First 3 letters: min...","143","0.48139664804469273",""
"eigene","tom konnte seine eigene handschrift nicht lesen.","tom konnte seine {{1::eigene}} handschrift nicht lesen.","tom couldn't read his own handwriting.","First 2 letters: ei...","130","0.48706199460916444",""
"sagtest","du sagtest, dass du tom liebtest.","du {{1::sagtest}}, dass du tom liebtest.","you said that you loved tom.","First 2 letters: sa...","101","0.4345833333333333",""
"stellen","warum stellen sie sich auf toms seite?","warum {{1::stellen}} sie sich auf toms seite?","why are you siding with tom?","First 2 letters: st...","428","0.43542074363992167",""
"weder","tom mag weder bier noch wein.","tom mag {{1::weder}} bier noch wein.","tom likes neither beer nor wine.","First 2 letters: we...","187","0.4682590233545647",""
"kannst","sag tom, du kannst nicht.","sag tom, du {{1::kannst}} nicht.","tell tom you can't do it.","First 2 letters: ka...","2653","0.48023212627669454",""
"denen","tom mied orte, an denen geraucht wurde.","tom mied orte, an {{1::denen}} geraucht wurde.","tom avoided places where people smoked.","First 2 letters: de...","238","0.48761542639869637",""
"wann","sagte tom, wann er käme?","sagte tom, {{1::wann}} er käme?","did tom say when he'd come?","First 1 letter: w...","2176","0.4202981514609422",""
"länger","tom wäre gerne länger geblieben.","tom wäre gerne {{1::länger}} geblieben.","tom would've liked to stay longer.","First 2 letters: lä...","346","0.48322580645161295",""
"schlafzimmer","tom schlich auf zehenspitzen am schlafzimmer seiner eltern vorbei.","tom schlich auf zehenspitzen am {{1::schlafzimmer}} seiner eltern vorbei.","tom tiptoed past his parents' bedroom.","First 3 letters: sch...","99","0.49013266998341626",""
"italien","tom war noch nie in italien.","tom war noch nie in {{1::italien}}.","tom has never been to italy.","First 2 letters: it...","121","0.4346491228070175",""
"italien","tom war noch nie in italien gewesen.","tom war noch nie in {{1::italien}} gewesen.","tom had never been to italy.","First 2 letters: it...","121","0.45845864661654134",""
"zuvor","tom war noch nie zuvor ins ausland gereist.","tom war noch nie {{1::zuvor}} ins ausland gereist.","tom had never traveled abroad before.","First 2 letters: zu...","109","0.5012755102040816",""
"aller","was in aller welt hat tom gemeint?","was in {{1::aller}} welt hat tom gemeint?","what on earth did tom mean?","First 2 letters: al...","155","0.45858794384805945",""
"weihnachten","tom wird drei tage vor weihnachten 30 jahre alt.","tom wird drei tage vor {{1::weihnachten}} 30 jahre alt.","tom turns 30 three days before christmas.","First 3 letters: wei...","251","0.477",""
"feiern","tom wird nie auf feiern eingeladen.","tom wird nie auf {{1::feiern}} eingeladen.","tom never gets invited to parties.","First 2 letters: fe...","101","0.46791666666666665",""
"leuten","tom weiß, wie man leuten hilft.","tom weiß, wie man {{1::leuten}} hilft.","tom knows how to help people.","First 2 letters: le...","155","0.468111753371869",""
"häuser","tom weiß, wie man häuser verkauft.","tom weiß, wie man {{1::häuser}} verkauft.","tom knows how to sell houses.","First 2 letters: hä...","117","0.46796875",""
"nachts","tom kehrte sehr spät nachts zurück.","tom kehrte sehr spät {{1::nachts}} zurück.","tom returned very late at night.","First 2 letters: na...","203","0.46834451901566",""
"weihnachten","tom verbrachte weihnachten alleine.","tom verbrachte {{1::weihnachten}} alleine.","tom spent christmas on his own.","First 3 letters: wei...","251","0.502",""
"tages","tom gelobte, eines tages rache zu üben.","tom gelobte, eines {{1::tages}} rache zu üben.","tom vowed to someday take revenge.","First 2 letters: ta...","197","0.48735902255639096",""
"fahre","tom sagte, er fahre bald.","tom sagte, er {{1::fahre}} bald.","tom said that he'll leave soon.","First 2 letters: fa...","278","0.4822421524663677",""
"worte","tom wählte seine worte mit bedacht.","tom wählte seine {{1::worte}} mit bedacht.","tom chose his words with care.","First 2 letters: wo...","274","0.5022026431718062",""
"schiff","mit welchem schiff kam tom an?","mit welchem {{1::schiff}} kam tom an?","what ship did tom arrive on?","First 2 letters: sc...","312","0.46931216931216924",""
"jener","wart ihr in jener nacht bei tom?","wart ihr in {{1::jener}} nacht bei tom?","were you with tom that night?","First 2 letters: je...","127","0.48705118411000764",""
"jener","waren sie in jener nacht bei tom?","waren sie in {{1::jener}} nacht bei tom?","were you with tom that night?","First 2 letters: je...","127","0.48705118411000764",""
"fahre","ich fahre, wenn tom kommt.","ich {{1::fahre}}, wenn tom kommt.","i'll leave when tom gets here.","First 2 letters: fa...","278","0.44224215246636767",""
