"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"entscheidung","das ist deine entscheidung, tom.","das ist deine {{1::entscheidung}}, tom.","it's your decision, tom.","First 3 letters: ent...","324","0.48282485875706216",""
"party","tom macht zu viel party.","tom macht zu viel {{1::party}}.","tom parties too much.","First 2 letters: pa...","345","0.44320512820512814",""
"beide","tom liebte uns beide.","tom liebte uns {{1::beide}}.","tom loved us both.","First 2 letters: be...","851","0.45142045454545454",""
"dessen","tom rühmte sich dessen.","tom rühmte sich {{1::dessen}}.","tom bragged about it.","First 2 letters: de...","120","0.45131233595800524",""
"hierbleiben","tom kann hierbleiben.","tom kann {{1::hierbleiben}}.","tom can stay here.","First 3 letters: hie...","117","0.46796875",""
"platz","tom nahm platz.","tom nahm {{1::platz}}.","tom took his seat.","First 2 letters: pl...","396","0.4714285714285714",""
"allzu","tom ist nicht allzu helle.","tom ist nicht {{1::allzu}} helle.","tom isn't very bright.","First 2 letters: al...","264","0.48210970464135017",""
"glaubst","glaubst du tom?","{{1::glaubst}} du tom?","do you believe tom?","First 2 letters: gl...","645","0.4034246575342466",""
"glauben","glauben sie tom?","{{1::glauben}} sie tom?","do you believe tom?","First 2 letters: gl...","1027","0.40094696969696975",""
"geworden","tom ist taub geworden.","tom ist taub {{1::geworden}}.","tom lost his hearing.","First 2 letters: ge...","568","0.4572463768115942",""
"weigerte","tom weigerte sich zuzuhören.","tom {{1::weigerte}} sich zuzuhören.","tom refused to listen.","First 2 letters: we...","121","0.4513157894736842",""
"dringend","tom braucht dringend hilfe.","tom braucht {{1::dringend}} hilfe.","tom needs urgent help.","First 2 letters: dr...","100","0.5012468827930174",""
"könntest","du könntest tom fragen.","du {{1::könntest}} tom fragen.","you could ask tom.","First 2 letters: kö...","651","0.4532894736842105",""
"könntet","ihr könntet tom fragen.","ihr {{1::könntet}} tom fragen.","you could ask tom.","First 2 letters: kö...","261","0.45208333333333334",""
"könnten","sie könnten tom fragen.","sie {{1::könnten}} tom fragen.","you could ask tom.","First 2 letters: kö...","699","0.4525",""
"beigebracht","tom hat mir das beigebracht.","tom hat mir das {{1::beigebracht}}.","tom taught me that.","First 3 letters: bei...","147","0.4414124293785311",""
"besonders","tom ist nicht besonders lustig.","tom ist nicht {{1::besonders}} lustig.","tom isn't very funny.","First 3 letters: bes...","332","0.4829585798816568",""
"soll","sag tom, er soll sich erholen.","sag tom, er {{1::soll}} sich erholen.","tell tom to relax.","First 1 letter: s...","1520","0.44048971596474046",""
"koffer","tom packte seinen koffer aus.","tom packte seinen {{1::koffer}} aus.","tom unpacked his suitcase.","First 2 letters: ko...","231","0.48185185185185186",""
"freude","fotografieren macht tom freude.","fotografieren macht tom {{1::freude}}.","tom enjoys taking pictures.","First 2 letters: fr...","225","0.45181159420289857",""
"freude","tom hat freude am fotografieren.","tom hat {{1::freude}} am fotografieren.","tom enjoys taking pictures.","First 2 letters: fr...","225","0.48181159420289854",""
"besuch","tom hat seinen besuch genossen.","tom hat seinen {{1::besuch}} genossen.","tom enjoyed his stay.","First 2 letters: be...","157","0.481453488372093",""
"deiner","tom hat freude an deiner gesellschaft.","tom hat freude an {{1::deiner}} gesellschaft.","tom enjoys your company.","First 2 letters: de...","750","0.46865869853917663",""
"versprochen","tom hat versprochen zu helfen.","tom hat {{1::versprochen}} zu helfen.","tom promised to help.","First 3 letters: ver...","261","0.4820833333333333",""
"versprechen","denk an dein versprechen, tom!","denk an dein {{1::versprechen}}, tom!","remember your promise, tom.","First 3 letters: ver...","279","0.4822522522522522",""
"unsere","tom kannte unsere namen.","tom kannte {{1::unsere}} namen.","tom knew our names.","First 2 letters: un...","1191","0.5007225433526011",""
