"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"großen","tom hat großen hunger.","tom hat {{1::großen}} hunger.","tom is very hungry.","First 2 letters: gr...","564","0.5076923076923077",""
"lernt","tom lernt französisch.","tom {{1::lernt}} französisch.","tom is studying french.","First 2 letters: le...","292","0.4690590111642743",""
"bruder","tom ist mein bruder.","tom ist mein {{1::bruder}}.","tom is my brother.","First 2 letters: br...","1014","0.45097087378640777",""
"feind","tom ist mein feind.","tom ist mein {{1::feind}}.","tom is my enemy.","First 2 letters: fe...","170","0.4515105740181269",""
"onkel","tom ist der onkel von mary.","tom ist der {{1::onkel}} von mary.","tom is mary's uncle.","First 2 letters: on...","267","0.5021367521367521",""
"offen","tom ist sehr offen.","tom ist sehr {{1::offen}}.","tom is very open.","First 2 letters: of...","223","0.45179856115107914",""
"irgendwo","will tom irgendwo hin?","will tom {{1::irgendwo}} hin?","is tom going somewhere?","First 2 letters: ir...","287","0.5023364485981308",""
"wie","tom ist wie ich.","tom ist {{1::wie}} ich.","tom is like me.","First 1 letter: w...","14349","0.3800361010830325",""
"familie","tom ist wie familie.","tom ist wie {{1::familie}}.","tom is like family.","First 2 letters: fa...","851","0.45142045454545454",""
"junge","tom ist mein junge.","tom ist mein {{1::junge}}.","tom is my boy.","First 2 letters: ju...","804","0.4516393442622951",""
"von","ist das von tom?","ist das {{1::von}} tom?","is that from tom?","First 1 letter: v...","9540","0.3800553036168566",""
"von","das ist von tom.","das ist {{1::von}} tom.","this is from tom.","First 1 letter: v...","9540","0.3800553036168566",""
"warum","warum ist tom dort?","{{1::warum}} ist tom dort?","why is tom there?","First 2 letters: wa...","5821","0.4000939496429914",""
"ehemann","tom ist mein ehemann.","tom ist mein {{1::ehemann}}.","tom is my husband.","First 2 letters: eh...","103","0.45125628140703516",""
"französisch","lernt tom französisch?","lernt tom {{1::französisch}}?","is tom learning french?","First 3 letters: fra...","2369","0.46693404634581104",""
"onkel","tom ist mein onkel.","tom ist mein {{1::onkel}}.","tom is my uncle.","First 2 letters: on...","267","0.45213675213675214",""
"mittag","tom isst zu mittag.","tom isst zu {{1::mittag}}.","tom is having lunch.","First 2 letters: mi...","292","0.4523923444976077",""
"nie","tom ist nie da.","tom ist {{1::nie}} da.","tom is never there.","First 1 letter: n...","4066","0.3801401738155312",""
"fast","tom ist fast da.","tom ist {{1::fast}} da.","tom is almost there.","First 1 letter: f...","1278","0.44064184852374844",""
