"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"japanisch","tom spricht japanisch mit akzent.","tom spricht {{1::japanisch}} mit akzent.","tom speaks japanese with an accent.","First 3 letters: jap...","195","0.48163398692810455",""
"deutsch","tom spricht deutsch mit akzent.","tom spricht {{1::deutsch}} mit akzent.","tom speaks german with an accent.","First 2 letters: de...","336","0.48303030303030303",""
"interessante","tom erzählte mir eine interessante geschichte.","tom erzählte mir eine {{1::interessante}} geschichte.","tom told me an interesting story.","First 3 letters: int...","107","0.4679357021996616",""
"müsse","tom glaubt, er müsse bald sterben.","tom glaubt, er {{1::müsse}} bald sterben.","tom thinks he's going to die soon.","First 2 letters: mü...","120","0.5013123359580052",""
"halb","tom ist bis halb drei zurück.","tom ist bis {{1::halb}} drei zurück.","tom will be back by 2:30.","First 1 letter: h...","322","0.44279329608938545",""
"dann","wenn tom geht, dann gehe ich auch.","wenn tom geht, {{1::dann}} gehe ich auch.","if tom goes, i will, too.","First 1 letter: d...","648","0.4290699904122723",""
"unterschied","tom wird den unterschied niemals merken.","tom wird den {{1::unterschied}} niemals merken.","tom will never notice the difference.","First 3 letters: unt...","196","0.5016393442622951",""
"dessen","tom wird zurückkommen, dessen bin ich mir sicher.","tom wird zurückkommen, {{1::dessen}} bin ich mir sicher.","tom will be back, i'm sure.","First 2 letters: de...","120","0.47631233595800526",""
"versuchen","tom wird versuchen, dich aufzuhalten.","tom wird {{1::versuchen}}, dich aufzuhalten.","tom will try to stop you.","First 3 letters: ver...","563","0.4878125",""
"nächstes","tom wird nächstes jahr zurück sein.","tom wird {{1::nächstes}} jahr zurück sein.","tom will be back next year.","First 2 letters: nä...","280","0.4689291101055807",""
"nächstes","tom wird nächstes jahr französisch studieren.","tom wird {{1::nächstes}} jahr französisch studieren.","tom will study french next year.","First 2 letters: nä...","280","0.4689291101055807",""
"spiel","tom wird dieses spiel bestimmt gefallen.","tom wird dieses {{1::spiel}} bestimmt gefallen.","tom will probably like this game.","First 2 letters: sp...","525","0.5192307692307692",""
"nächstes","wird tom nächstes jahr französisch unterrichten?","wird tom {{1::nächstes}} jahr französisch unterrichten?","will tom teach french next year?","First 2 letters: nä...","280","0.4689291101055807",""
"dauert","wie lange dauert es, bis tom hier ist?","wie lange {{1::dauert}} es, bis tom hier ist?","how soon will tom get here?","First 2 letters: da...","138","0.4513774104683196",""
"euren","tom wird vermutlich euren rat befolgen.","tom wird vermutlich {{1::euren}} rat befolgen.","tom will likely follow your advice.","First 2 letters: eu...","221","0.5017857142857143",""
"danach","tom wird dich danach fragen.","tom wird dich {{1::danach}} fragen.","tom will ask you about that.","First 2 letters: da...","186","0.48158730158730156",""
"wer","weiß tom, wer ich bin?","weiß tom, {{1::wer}} ich bin?","does tom know who i am?","First 1 letter: w...","2858","0.360211954217889",""
"ich","weiß tom, wo ich bin?","weiß tom, wo {{1::ich}} bin?","does tom know where i am?","First 1 letter: i...","92565","0.3600054308865379",""
"ihrer","tom fragte maria nach ihrer großmutter.","tom fragte maria nach {{1::ihrer}} großmutter.","tom asked mary about her grandmother.","First 2 letters: ih...","978","0.4677105080027836",""
"ihrem","tom beglückwünschte mary zu ihrem abschluss.","tom beglückwünschte mary zu {{1::ihrem}} abschluss.","tom congratulated mary on her graduation.","First 2 letters: ih...","821","0.46821946169772255",""
"bild","maria schickte tom ein bild von sich.","maria schickte tom ein {{1::bild}} von sich.","mary sent her picture to tom.","First 1 letter: b...","465","0.4396031746031746",""
"bemerkte","maria bemerkte, dass tom sie anstarrte.","maria {{1::bemerkte}}, dass tom sie anstarrte.","mary noticed tom staring at her.","First 2 letters: be...","138","0.43471074380165287",""
"ihrer","maria stellte tom ihrer tochter vor.","maria stellte tom {{1::ihrer}} tochter vor.","mary introduced tom to her daughter.","First 2 letters: ih...","978","0.5010438413361169",""
"sowohl","tom kennt sowohl mary als auch john.","tom kennt {{1::sowohl}} mary als auch john.","tom knows both mary and john.","First 2 letters: so...","119","0.4584517576664173",""
"john","tom bat mary, john zu finden.","tom bat mary, {{1::john}} zu finden.","tom asked mary to find john.","First 1 letter: j...","331","0.4429411764705882",""
"john","tom überredete mary, john zu helfen.","tom überredete mary, {{1::john}} zu helfen.","tom persuaded mary to help john.","First 1 letter: j...","331","0.4429411764705882",""
"gefühle","tom hat immer noch gefühle für mary.","tom hat immer noch {{1::gefühle}} für mary.","tom still has feelings for mary.","First 2 letters: ge...","212","0.4874443895205141",""
"aufgabe","tom beauftragte mary mit der aufgabe.","tom beauftragte mary mit der {{1::aufgabe}}.","tom assigned the job to mary.","First 2 letters: au...","194","0.43496199782844736",""
"finger","tom zeigte mit dem finger auf maria.","tom zeigte mit dem {{1::finger}} auf maria.","tom pointed his finger at mary.","First 2 letters: fi...","160","0.48718056137410976",""
"foto","tom machte ein foto von mary.","tom machte ein {{1::foto}} von mary.","tom took a picture of mary.","First 1 letter: f...","192","0.44161812297734626",""
"fest","maria schloss tom ganz fest in die arme.","maria schloss tom ganz {{1::fest}} in die arme.","mary gave tom a big hug.","First 1 letter: f...","282","0.4422831050228311",""
"bahnhof","tom sah maria am bahnhof.","tom sah maria am {{1::bahnhof}}.","tom saw mary at the station.","First 2 letters: ba...","505","0.5233333333333333",""
"kleid","tom hat ein kleid für maria gemacht.","tom hat ein {{1::kleid}} für maria gemacht.","tom made a dress for mary.","First 2 letters: kl...","371","0.48956043956043954",""
"taxi","tom rief ein taxi für mary.","tom rief ein {{1::taxi}} für mary.","tom called a cab for mary.","First 1 letter: t...","240","0.4419157088122605",""
"blume","tom hat maria eine blume gekauft.","tom hat maria eine {{1::blume}} gekauft.","tom bought a flower for mary.","First 2 letters: bl...","126","0.468",""
"gedicht","tom las mary ein gedicht vor.","tom las mary ein {{1::gedicht}} vor.","tom read a poem to mary.","First 2 letters: ge...","107","0.4679357021996616",""
"zwischen","ich saß zwischen tom und maria.","ich saß {{1::zwischen}} tom und maria.","i sat between tom and mary.","First 2 letters: zw...","429","0.4736111111111111",""
"führen","tom und maria führen ein einträchtiges zusammenleben.","tom und maria {{1::führen}} ein einträchtiges zusammenleben.","tom and mary live together harmoniously.","First 2 letters: fü...","152","0.4871469504707327",""
"kosten","tom und maria teilten die kosten unter sich auf.","tom und maria teilten die {{1::kosten}} unter sich auf.","tom and mary shared the cost.","First 2 letters: ko...","190","0.4904966059306895",""
"fühlen","tom und maria fühlen sich hier nicht wohl.","tom und maria {{1::fühlen}} sich hier nicht wohl.","tom and mary aren't happy here.","First 2 letters: fü...","121","0.47631578947368425",""
"freue","ich freue mich für tom und maria.","ich {{1::freue}} mich für tom und maria.","i'm happy for tom and mary.","First 2 letters: fr...","372","0.4324473975636766",""
"scheinen","tom und maria scheinen glücklich und zufrieden.","tom und maria {{1::scheinen}} glücklich und zufrieden.","tom and mary seem perfectly happy.","First 2 letters: sc...","193","0.48733766233766235",""
"strand","maria traf tom am strand.","maria traf tom am {{1::strand}}.","mary met tom on the beach.","First 2 letters: st...","322","0.44279329608938545",""
"grün","tom schlug mary grün und blau.","tom schlug mary {{1::grün}} und blau.","tom beat mary black and blue.","First 1 letter: g...","144","0.44140056022408963",""
"angelegenheit","tom besprach die angelegenheit mit mary.","tom besprach die {{1::angelegenheit}} mit mary.","tom discussed the matter with mary.","First 3 letters: ang...","215","0.5017482517482518",""
"projekt","tom hat mary das projekt erklärt.","tom hat mary das {{1::projekt}} erklärt.","tom explained the project to mary.","First 2 letters: pr...","116","0.467965367965368",""
"zwischen","maria trat tom zwischen die beine.","maria trat tom {{1::zwischen}} die beine.","mary kicked tom between the legs.","First 2 letters: zw...","429","0.5069444444444444",""
"studieren","tom und maria studieren beide französisch.","tom und maria {{1::studieren}} beide französisch.","tom and mary both study french.","First 3 letters: stu...","247","0.5019685039370079",""
"sprachen","tom und maria sprachen nicht französisch.","tom und maria {{1::sprachen}} nicht französisch.","tom and mary weren't speaking french.","First 2 letters: sp...","420","0.5061728395061729",""
"miteinander","kommen tom und mary miteinander klar?","kommen tom und mary {{1::miteinander}} klar?","do tom and mary get along?","First 3 letters: mit...","265","0.4687853107344633",""
"pläne","tom besprach seine pläne mit mary.","tom besprach seine {{1::pläne}} mit mary.","tom discussed his plans with mary.","First 2 letters: pl...","128","0.5013404825737265",""
"standen","tom und mary standen sich sehr nahe.","tom und mary {{1::standen}} sich sehr nahe.","tom and mary were very close.","First 2 letters: st...","100","0.48696116850730314",""
"schneiden","tom und maria schneiden beide grimassen.","tom und maria {{1::schneiden}} beide grimassen.","tom and mary both make faces.","First 3 letters: sch...","113","0.5012886597938144",""
"zwischen","tom belauschte das gespräch zwischen maria und johannes.","tom belauschte das gespräch {{1::zwischen}} maria und johannes.","tom overheard mary and john's conversation.","First 2 letters: zw...","429","0.5069444444444444",""
"wurden","tom und maria wurden gute freunde.","tom und maria {{1::wurden}} gute freunde.","tom and mary became good friends.","First 2 letters: wu...","696","0.5025380710659899",""
"entfernt","tom ist entfernt mit maria verwandt.","tom ist {{1::entfernt}} mit maria verwandt.","tom is distantly related to mary.","First 2 letters: en...","226","0.4684848484848485",""
"legen","maria und tom legen wert auf ihre privatsphäre.","maria und tom {{1::legen}} wert auf ihre privatsphäre.","mary and tom care about privacy.","First 2 letters: le...","148","0.4764164305949009",""
"wurden","aus tom und maria wurden freunde fürs leben.","aus tom und maria {{1::wurden}} freunde fürs leben.","tom and mary became lifelong friends.","First 2 letters: wu...","696","0.5025380710659899",""
"halten","tom und maria halten händchen.","tom und maria {{1::halten}} händchen.","tom and mary are holding hands.","First 2 letters: ha...","598","0.48505050505050507",""
"streiten","tom und maria streiten sich schon wieder.","tom und maria {{1::streiten}} sich schon wieder.","tom and mary are arguing again.","First 2 letters: st...","154","0.48715520790448746",""
"häuser","tom und maria haben ihre häuser neu gestrichen.","tom und maria haben ihre {{1::häuser}} neu gestrichen.","tom and mary repainted their houses.","First 2 letters: hä...","117","0.47630208333333335",""
"legen","tom und maria legen wert auf ihre privatsphäre.","tom und maria {{1::legen}} wert auf ihre privatsphäre.","tom and mary value their privacy.","First 2 letters: le...","148","0.4764164305949009",""
"sagten","tom und mary sagten, dass sie verzweifelt seien.","tom und mary {{1::sagten}}, dass sie verzweifelt seien.","tom and mary said they're desperate.","First 2 letters: sa...","381","0.47916666666666663",""
