"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"ideen","tom hat echt gute ideen.","tom hat echt gute {{1::ideen}}.","tom has really good ideas.","First 2 letters: id...","141","0.44138888888888883",""
"solle","tom sagte mir, ich solle fahren.","tom sagte mir, ich {{1::solle}} fahren.","tom told me to drive.","First 2 letters: so...","167","0.4681636726546906",""
"geschenkt","tom hat uns das geschenkt.","tom hat uns das {{1::geschenkt}}.","tom gave this to us.","First 3 letters: ges...","110","0.44127877237851665",""
"geschenkt","das hat uns tom geschenkt.","das hat uns tom {{1::geschenkt}}.","tom gave this to us.","First 3 letters: ges...","110","0.44127877237851665",""
"beigebracht","hat tom dir das beigebracht?","hat tom dir das {{1::beigebracht}}?","did tom teach you this?","First 3 letters: bei...","147","0.4414124293785311",""
"schulden","schulden sie tom geld?","{{1::schulden}} sie tom geld?","do you owe tom money?","First 2 letters: sc...","112","0.4012853470437018",""
"kannst","das kannst du tom sagen.","das {{1::kannst}} du tom sagen.","you can tell tom that.","First 2 letters: ka...","2653","0.4402321262766945",""
"könnt","das könnt ihr tom sagen.","das {{1::könnt}} ihr tom sagen.","you can tell tom that.","First 2 letters: kö...","846","0.4414409221902017",""
"behandelt","hat tom dich gut behandelt?","hat tom dich gut {{1::behandelt}}?","did tom treat you well?","First 3 letters: beh...","148","0.4414164305949009",""
"damals","kanntest du tom damals?","kanntest du tom {{1::damals}}?","did you know tom then?","First 2 letters: da...","220","0.451779359430605",""
"werdet","tom hofft, daß ihr das tun werdet.","tom hofft, daß ihr das tun {{1::werdet}}.","tom hopes you'll do it.","First 2 letters: we...","385","0.4328817733990148",""
"krieg","tom wurde im krieg verwundet.","tom wurde im {{1::krieg}} verwundet.","tom was wounded in the war.","First 2 letters: kr...","304","0.4825380710659899",""
"anfang","tom war anfang dreißig.","tom war {{1::anfang}} dreißig.","tom was in his early thirties.","First 2 letters: an...","177","0.5015432098765432",""
"ecke","tom saß in der ecke.","tom saß in der {{1::ecke}}.","tom was sitting in the corner.","First 1 letter: e...","109","0.38127551020408157",""
"erdbeben","tom ist bei dem erdbeben ums leben gekommen.","tom ist bei dem {{1::erdbeben}} ums leben gekommen.","tom was killed in the earthquake.","First 2 letters: er...","121","0.5013157894736842",""
"laune","tom hatte gute laune.","tom hatte gute {{1::laune}}.","tom was in a good mood.","First 2 letters: la...","162","0.45147492625368735",""
"winter","tom wurde im winter geboren.","tom wurde im {{1::winter}} geboren.","tom was born in the winter.","First 2 letters: wi...","312","0.48264550264550266",""
"jemals","trägt tom jemals einen hut?","trägt tom {{1::jemals}} einen hut?","does tom ever wear a hat?","First 2 letters: je...","255","0.4820325203252033",""
"hinten","tom wird hinten sitzen.","tom wird {{1::hinten}} sitzen.","tom will sit in the back.","First 2 letters: hi...","112","0.5012853470437018",""
